MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice
12,1,0.012391035079109117,1,3,3,0,0,21,2,4,5,6,5,1,3,0.0475,2,4,2,2,3,0,0.10016366612111294,0,1,4,0.16767143933685003,0,0,2,1,2,1,2,6,0,5,1,0.3723554301833568,4,4,2,0.0,0.42778793418647165,0.0,0.0,0.0,5,6,5,164500
4,0,0.03351328612493865,1,0,3,0,0,9,1,0,0,3,2,3,2,0.0,1,1,1,3,0,3,0.16579378068739772,4,0,4,0.22456669178598343,0,0,1,0,2,1,1,6,0,6,3,0.0,5,5,0,0.0,0.0,0.2826086956521739,0.0,0.0,9,3,0,85000
0,3,0.03164364673163663,1,3,3,4,0,5,2,0,2,4,5,1,2,0.0,3,4,2,2,3,3,0.16202945990180034,0,1,4,0.12358703843255464,1,0,1,0,3,1,3,6,0,6,3,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,7,8,4,123600
0,3,0.027577181051204748,1,3,3,4,0,12,2,0,2,4,5,1,2,0.0,3,4,3,4,4,4,0.0,4,1,0,0.13300678221552373,0,0,1,0,2,1,3,6,0,5,2,0.29619181946403383,4,4,2,0.0,0.05301645338208409,0.0,0.0,0.0,6,8,4,109900
0,3,0.0336535090794363,1,3,3,4,0,12,2,0,2,5,3,3,0,0.12687500000000002,3,4,1,3,3,3,0.2021276595744681,4,1,4,0.16974378296910325,0,0,1,0,2,1,3,6,0,1,2,0.3385049365303244,4,4,2,0.0,0.0,0.0,0.0,0.0,11,8,0,98600
1,3,0.05636962770805581,1,0,1,4,0,6,2,0,2,5,7,1,2,0.0,3,2,0,2,3,3,0.14337152209492637,0,1,4,0.1186887716654107,1,0,1,0,2,1,3,6,0,5,2,0.30465444287729193,4,4,2,0.0,0.0,0.07971014492753624,0.0,0.0,7,8,4,163500
14,0,0.027577181051204748,1,3,3,0,0,17,2,1,4,6,6,3,2,0.0,3,4,0,3,0,2,0.19869067103109658,0,0,4,0.3686887716654107,0,1,2,0,4,2,3,6,1,5,2,0.35684062059238364,4,4,2,0.0,0.0,0.0,0.0,0.20625,10,8,4,133900
5,3,0.03756572950992077,1,0,3,4,0,5,2,0,5,6,5,1,2,0.0,3,2,2,2,3,3,0.13486088379705402,0,1,4,0.27354935945742276,1,0,2,1,3,1,2,6,0,1,1,0.48236953455571224,4,4,2,0.0,0.2961608775137112,0.0,0.0,0.0,4,8,4,204750
5,3,0.03956624366075393,1,1,3,0,0,8,2,0,5,6,8,1,1,0.0425,0,2,2,2,1,3,0.11129296235679215,2,1,4,0.21401657874905805,0,0,2,1,3,1,3,6,1,3,0,0.29619181946403383,4,4,2,0.2707117852975496,0.11517367458866545,0.0,0.0,0.0,3,8,4,185000
0,3,0.0418986188038982,1,0,3,4,0,5,2,0,2,7,5,1,1,0.114375,2,4,2,2,3,0,0.2599018003273323,0,1,4,0.23624717407686513,0,0,2,0,3,1,2,6,0,1,1,0.3328631875881523,4,4,2,0.18436406067677943,0.05301645338208409,0.0,0.0,0.0,7,8,4,214000
0,3,0.04496950150739676,1,3,1,4,0,7,2,0,2,4,5,3,1,0.03,3,4,1,3,3,3,0.15711947626841244,4,1,1,0.11793519216277318,1,0,1,0,3,1,3,6,0,1,0,0.30465444287729193,4,4,1,0.14002333722287047,0.0,0.0,0.0,0.0,4,8,4,94750
1,3,0.04358596835635327,1,3,3,0,0,7,2,0,2,5,5,1,2,0.0,3,4,0,3,3,3,0.07495908346972177,1,0,4,0.09438583270535042,0,0,1,0,2,1,3,6,0,2,2,0.25811001410437234,1,4,2,0.0,0.0,0.13949275362318841,0.0,0.0,4,0,0,83000
0,3,0.03748626983570544,1,0,3,4,0,12,2,0,2,4,5,1,2,0.0,3,4,1,3,3,3,0.15548281505728315,1,1,4,0.1678598342125094,1,0,1,1,3,1,3,6,0,6,3,0.0,5,5,2,0.41073512252042005,0.0,0.0,0.0,0.0,0,8,4,128950
0,3,0.04348313818972165,1,0,3,4,0,14,2,0,2,6,7,1,1,0.0175,3,4,2,3,3,2,0.26350245499181674,2,1,4,0.24039186134137153,1,0,2,0,3,1,2,6,2,1,1,0.3385049365303244,4,4,2,0.19603267211201866,0.12431444241316271,0.0,0.0,0.0,1,8,4,205000
5,3,0.03695342260861436,1,3,3,4,0,20,2,0,5,6,5,1,1,0.21,2,4,1,2,3,3,0.12127659574468086,4,1,4,0.26337603617181615,0,0,2,1,3,1,2,6,1,1,0,0.33568406205923834,4,4,2,0.22403733955659275,0.08409506398537477,0.0,0.0,0.0,5,8,4,178000
10,3,0.02672649512725233,1,3,0,4,0,20,2,2,2,5,5,1,2,0.0,3,1,3,4,4,4,0.0,4,1,4,0.22626224566691788,0,0,2,0,4,2,3,6,0,1,2,0.28913963328631875,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,2,118964
0,3,0.04254364439458739,1,0,3,0,0,5,2,0,2,7,5,1,2,0.0,3,4,2,2,3,3,0.20065466448445174,0,1,4,0.1680482290881688,0,0,2,0,3,1,2,6,0,1,1,0.5218617771509168,4,4,2,0.0,0.06581352833638025,0.0,0.0,0.0,4,8,4,198900
4,4,0.03018532800486106,1,3,3,0,0,9,2,0,0,7,4,1,1,0.375,3,1,2,3,3,3,0.17021276595744683,0,1,1,0.27957799547852297,0,0,1,1,4,1,3,6,2,5,2,0.1692524682651622,4,4,2,0.0,0.0,0.0,0.0,0.3833333333333333,5,8,4,169500
5,1,0.03774334525228446,1,3,3,4,0,21,2,0,5,8,5,3,1,0.48,2,4,2,0,3,3,0.17234042553191492,0,1,4,0.3123587038432555,0,0,2,1,3,1,2,6,1,1,1,0.45698166431593795,4,4,2,0.16336056009334887,0.08226691042047532,0.0,0.0,0.0,7,8,4,250000
1,4,0.0444039355909229,1,3,3,4,0,17,2,0,2,4,7,4,2,0.0,3,4,0,1,3,3,0.1049099836333879,2,1,4,0.1343255463451394,0,0,1,0,2,1,3,6,0,5,2,0.192524682651622,1,1,0,0.0,0.0,0.0,0.0,0.0,7,8,4,100000
0,4,0.0219682628712987,1,3,3,4,0,17,2,0,2,5,5,1,2,0.0,3,4,1,3,3,3,0.12913256955810148,0,1,4,0.08571966842501882,0,0,1,0,2,1,3,6,0,5,2,0.1763046544428773,4,4,2,0.0,0.0,0.0,0.0,0.0,3,8,5,115000
4,4,0.0336535090794363,1,3,3,0,0,9,0,0,0,5,7,1,2,0.0,3,4,1,3,3,3,0.1297872340425532,4,0,1,0.22287113790504898,0,0,2,0,3,1,1,6,0,6,3,0.0,5,5,0,0.0,0.0,0.2608695652173913,0.0,0.0,7,8,4,115000
0,3,0.048849003248498446,1,0,3,4,0,14,2,0,2,6,6,3,1,0.3,3,4,1,2,3,3,0.30180032733224227,0,1,4,0.2844762622456669,0,0,2,0,3,1,3,6,1,1,1,0.385049365303244,4,4,2,0.0,0.2230347349177331,0.0,0.0,0.0,0,0,4,190000
4,3,0.03844446002477272,1,3,3,4,0,7,2,0,0,6,4,1,2,0.0,3,4,1,3,0,3,0.16268412438625207,2,1,4,0.28654860587792014,0,0,2,0,4,1,3,6,0,1,2,0.22919605077574048,4,4,2,0.21236872812135354,0.0,0.0,0.0,0.0,9,8,4,136900
8,3,0.03014793521699502,1,0,3,4,0,8,2,0,7,7,5,1,2,0.0,3,4,2,2,3,3,0.06284779050736498,0,1,4,0.20648078372268275,0,0,2,1,3,1,3,6,1,3,0,0.2820874471086037,4,4,2,0.2100350058343057,0.0,0.0,0.0,0.0,3,8,4,180000
5,3,0.040501063357404936,1,3,3,4,0,5,2,0,5,7,5,1,3,0.1375,2,4,2,0,3,0,0.20687397708674307,0,1,4,0.44498869630746046,1,0,2,1,4,1,0,6,1,3,0,0.5585331452750353,4,4,2,0.14002333722287047,0.33638025594149906,0.0,0.0,0.35,9,6,5,383970
0,3,0.09207974012012432,1,3,0,0,0,6,2,0,2,6,5,3,1,0.115,3,2,1,2,3,2,0.29607201309328973,4,1,4,0.3626601356443105,1,0,2,0,3,1,2,6,2,2,2,0.31734837799717913,4,4,2,0.19369894982497082,0.21937842778793418,0.34782608695652173,0.0,0.0,9,0,0,217000
6,3,0.027852952861716795,1,0,3,4,1,6,2,0,5,6,8,2,2,0.0,3,4,1,3,3,3,0.16824877250409168,0,1,4,0.3741522230595328,1,0,2,1,3,1,2,6,1,5,2,0.12693935119887165,4,4,2,0.2613768961493582,0.0,0.0,0.0,0.0,6,8,4,259500
12,1,0.009021010072682231,1,3,3,0,0,21,2,4,5,6,5,1,1,0.7056250000000001,3,4,2,2,3,3,0.1193126022913257,2,1,4,0.21175584024114547,0,0,2,1,2,1,3,6,1,5,2,0.31029619181946405,4,4,2,0.0,0.05850091407678245,0.0,0.0,0.0,5,8,4,176000
0,3,0.04821799995325901,1,3,3,4,0,19,2,0,2,5,5,1,1,0.0725,3,4,1,3,3,3,0.17872340425531916,4,1,4,0.14280331574981162,0,1,1,0,3,1,3,6,1,1,2,0.20310296191819463,4,4,2,0.0,0.03656307129798903,0.2608695652173913,0.0,0.0,8,8,4,139000
0,3,0.03382177662483348,1,3,3,0,0,7,2,0,2,5,5,1,2,0.0,3,4,2,2,3,3,0.18412438625204583,2,1,4,0.1490203466465712,0,0,1,1,2,1,3,6,0,1,2,0.3032440056417489,4,4,2,0.09334889148191364,0.1170018281535649,0.0,0.0,0.0,3,6,5,155000
5,3,0.051770314800532846,1,3,3,0,0,20,2,0,5,7,5,3,2,0.0,3,4,2,2,3,2,0.27381342062193126,2,1,4,0.5440844009042953,1,0,3,0,5,1,2,6,2,1,2,0.41889985895627646,4,4,2,0.42823803967327884,0.0,0.0,0.0,0.0,4,8,4,320000
5,3,0.03347121923858935,1,3,3,4,0,5,2,0,5,6,5,1,2,0.0,2,4,2,2,3,3,0.11914893617021277,0,1,4,0.2113790504898267,0,0,2,1,3,1,2,6,1,1,0,0.2750352609308886,4,4,2,0.0,0.043875685557586835,0.0,0.0,0.0,6,6,5,163990
8,3,0.09419710673303885,1,0,2,1,2,4,2,0,7,6,5,0,2,0.0,3,4,1,3,3,1,0.153518821603928,0,1,4,0.12321024868123587,1,0,1,0,1,1,3,6,2,1,2,0.38081805359661497,4,4,2,0.0,0.2376599634369287,0.0,0.2559055118110236,0.0,9,8,4,180000
4,4,0.022248708780294,1,3,3,4,0,9,2,0,0,4,5,1,2,0.0,3,4,2,3,3,3,0.1198036006546645,2,1,4,0.14864355689525244,0,0,1,0,3,1,3,6,0,5,2,0.1861777150916784,4,4,1,0.0,0.0,0.2536231884057971,0.0,0.0,5,8,4,100000
0,3,0.038159340017294166,1,3,3,0,0,12,2,0,2,6,7,3,1,0.084375,3,2,1,3,3,3,0.176759410801964,2,1,4,0.14054257724189903,0,0,1,0,3,1,3,6,0,1,2,0.20310296191819463,4,4,2,0.0,0.0,0.0,0.0,0.2708333333333333,5,8,4,136000
11,3,0.030811657201617236,1,3,3,4,0,20,2,4,2,6,5,1,2,0.0,2,4,2,2,3,3,0.19623567921440263,0,1,4,0.1629615674453655,0,0,2,0,2,1,2,6,0,1,1,0.37376586741889983,4,4,2,0.0,0.11517367458866545,0.0,0.0,0.0,2,8,4,153900
0,3,0.07358433242188411,1,0,3,1,0,14,2,0,2,6,5,1,2,0.0,3,2,1,2,0,3,0.22291325695581016,4,1,4,0.23587038432554636,0,0,2,0,3,1,3,6,1,1,2,0.30677009873060646,4,4,2,0.22403733955659275,0.0,0.0,0.0,0.0,0,8,4,181000
14,4,0.025614059688237628,1,3,3,4,0,9,2,1,0,6,8,1,2,0.0,3,1,1,3,3,0,0.08510638297872342,2,0,4,0.07912584777694046,1,0,1,0,2,1,3,6,0,6,3,0.0,5,5,0,0.06184364060676779,0.0,0.0,0.0,0.0,5,8,4,84500
11,3,0.016957629297249293,1,0,3,4,0,13,2,4,2,6,5,1,2,0.0,3,4,1,2,3,3,0.17643207855973814,4,1,4,0.1175584024114544,0,0,2,0,2,1,3,6,1,1,1,0.31029619181946405,4,4,2,0.0,0.37477148080438755,0.0,0.0,0.0,1,8,4,128000
3,4,0.01443361611629157,1,0,0,4,0,17,1,0,1,5,7,1,2,0.0,3,2,0,3,3,3,0.10998363338788872,0,1,4,0.09532780708364733,0,0,1,0,3,1,3,6,1,6,3,0.0,5,5,0,0.0,0.0,0.0,0.0,0.0,5,8,4,87000
5,3,0.02940007945967421,1,3,3,4,0,12,4,0,5,6,5,1,1,0.16625,3,4,1,3,3,3,0.10801963993453356,4,1,4,0.19103240391861342,0,0,1,1,3,1,3,6,1,1,1,0.31946403385049366,4,4,2,0.21936989498249707,0.19744058500914077,0.0,0.0,0.0,6,8,4,155000
0,3,0.035864357662015935,1,3,3,4,0,12,2,0,2,5,7,1,1,0.053125,3,4,1,3,3,3,0.16497545008183306,4,1,0,0.1354559155990957,0,1,1,1,3,1,0,6,0,0,1,0.5289139633286318,4,4,2,0.0,0.14625228519195613,0.0,0.3543307086614173,0.0,6,8,0,150000
5,3,0.06029587043399005,1,3,3,0,0,12,2,0,5,7,6,1,1,0.193125,3,4,1,3,3,3,0.15122749590834697,0,1,4,0.3434438583270535,0,0,2,1,4,1,2,6,2,1,0,0.343441466854725,4,4,2,0.12252042007001165,0.1206581352833638,0.0,0.0,0.0,4,8,4,226000
5,3,0.05105985183107808,1,0,3,0,0,8,2,0,5,6,5,1,1,0.025,2,4,2,2,3,3,0.1623567921440262,0,1,4,0.3240391861341371,1,0,2,1,3,1,2,6,1,3,1,0.2750352609308886,4,4,2,0.028004667444574093,0.08775137111517367,0.0,0.0,0.0,6,8,4,244000
0,3,0.028455911566056695,1,3,3,0,0,12,2,0,2,5,6,1,2,0.0,3,4,1,3,3,3,0.1739770867430442,2,1,4,0.1870761115297664,1,0,1,0,3,1,2,6,0,5,2,0.4400564174894217,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,4,150750
0,3,0.025955268877515245,1,0,3,4,0,23,2,0,2,8,5,1,1,0.085,2,4,2,0,3,3,0.20736497545008184,0,1,4,0.18123587038432554,1,0,2,0,2,1,2,6,0,1,0,0.3321579689703808,4,4,2,0.22403733955659275,0.04570383912248629,0.0,0.0,0.0,5,8,4,220000
0,3,0.0422304797962093,1,0,3,4,0,19,2,0,2,5,6,1,2,0.0,3,4,1,3,3,3,0.2391162029459902,2,1,4,0.2613036925395629,0,0,2,1,3,1,3,2,1,1,1,0.31029619181946405,4,4,2,0.0,0.17550274223034734,0.32608695652173914,0.0,0.0,6,8,4,180000
0,3,0.042534296197620884,1,3,3,4,0,14,2,0,2,7,6,3,1,0.18,3,4,2,3,3,3,0.21342062193126024,2,1,4,0.25395629238884704,0,0,2,0,3,1,3,6,1,1,2,0.37376586741889983,4,4,2,0.11435239206534421,0.0,0.0,0.0,0.0,4,8,4,174000
0,3,0.042323961765874406,1,0,3,0,0,12,2,0,2,5,5,1,1,0.1225,3,4,1,3,3,3,0.19869067103109658,4,1,4,0.1657874905802562,0,0,2,0,3,1,3,6,1,1,1,0.2242595204513399,4,4,2,0.0,0.20292504570383912,0.0,0.0,0.0,6,8,4,143000
10,3,0.04566594218140176,1,3,3,4,0,11,2,2,2,7,5,1,1,0.043750000000000004,3,4,1,3,3,3,0.3121112929623568,2,1,4,0.30614167294649586,0,0,3,0,5,2,3,6,0,0,2,0.540197461212976,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,3,171000
5,3,0.036299048820958656,1,0,3,4,0,5,2,0,5,8,5,1,1,0.2,2,4,2,2,3,2,0.16432078559738136,0,1,4,0.28598342125094195,0,0,2,1,3,1,2,6,2,1,0,0.46544428772919605,4,4,2,0.2613768961493582,0.19378427787934185,0.0,0.0,0.0,11,8,4,230000
5,3,0.06602631517446073,1,0,3,4,0,5,2,0,5,6,5,1,2,0.0,3,4,2,2,3,3,0.1518821603927987,0,1,4,0.26940467219291636,1,0,2,1,3,1,2,6,0,1,1,0.3314527503526093,4,4,2,0.32205367561260206,0.1809872029250457,0.0,0.0,0.0,7,8,4,231500
0,3,0.043001706045946386,1,3,3,2,0,12,2,0,2,4,5,1,2,0.0,3,4,1,3,3,3,0.14140752864157122,4,1,4,0.0998492840994725,0,0,1,0,3,1,3,6,1,6,3,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,3,4,4,115000
0,3,0.04835354880927341,1,3,3,4,0,5,2,0,2,7,5,1,2,0.0,2,4,2,2,3,0,0.28379705400981997,0,1,4,0.26375282592313487,1,0,2,0,3,1,2,6,0,1,0,0.46544428772919605,4,4,2,0.18669778296382727,0.043875685557586835,0.0,0.0,0.0,0,8,4,260000
4,3,0.0337469910491014,1,3,3,0,0,12,0,0,0,5,4,1,2,0.0,3,1,1,3,3,3,0.14893617021276598,1,1,4,0.19800301431801054,0,0,2,0,4,1,3,6,0,5,2,0.5077574047954866,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,166000
0,3,0.0422304797962093,1,0,3,4,0,5,2,0,2,7,5,1,1,0.114375,2,4,2,2,3,1,0.24386252045826515,0,1,4,0.21985681989449884,1,0,2,0,3,1,2,6,0,1,1,0.40691114245416077,4,4,2,0.16802800466744455,0.05301645338208409,0.0,0.0,0.0,5,8,4,204000
10,4,0.03645796816938933,1,3,3,4,0,19,5,2,2,5,5,1,1,0.21,3,4,1,3,3,3,0.28281505728314243,4,1,4,0.2626224566691786,1,0,2,0,6,2,3,6,0,5,2,0.3554301833568406,4,4,2,0.0,0.0,0.0,0.0,0.0,10,4,0,125000
12,4,0.0057117483465376605,1,3,3,4,0,7,2,3,5,6,5,1,3,0.03125,2,4,2,2,3,3,0.15875613747954176,0,1,4,0.25904295403165034,0,0,2,0,3,1,2,0,0,5,2,0.26798307475317346,4,4,2,0.0,0.07312614259597806,0.0,0.0,0.0,3,8,4,130000
1,4,0.022529154689289302,1,3,3,0,0,3,2,0,2,5,7,1,2,0.0,3,4,0,3,3,3,0.1170212765957447,4,1,0,0.1019216277317257,1,0,1,0,2,1,3,6,0,5,2,0.12693935119887165,1,4,2,0.05600933488914819,0.0,0.0,0.0,0.0,10,8,4,105000
5,3,0.03835097805510762,1,0,3,1,0,8,2,0,5,7,5,1,1,0.1125,2,4,2,2,3,3,0.1446808510638298,0,1,4,0.3204596834966089,0,0,2,1,3,1,2,6,1,3,0,0.30606488011283495,4,4,2,0.16802800466744455,0.08775137111517367,0.0,0.0,0.0,4,8,4,222500
0,3,0.02897941059618126,1,3,3,4,0,20,2,0,2,7,5,1,1,0.075,3,4,2,2,3,3,0.176759410801964,0,1,4,0.14054257724189903,1,0,1,0,3,1,2,6,0,6,3,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,3,8,4,141000
4,4,0.02309004650727991,1,3,3,4,0,3,2,0,0,5,4,1,2,0.0,3,4,0,2,3,3,0.14664484451718496,2,1,0,0.19027882441597588,0,0,1,0,3,1,3,6,0,5,2,0.1692524682651622,1,4,2,0.2333722287047841,0.20840950639853748,0.0,0.0,0.0,3,8,4,115000
0,3,0.04232863586435766,1,3,3,0,0,5,2,0,2,5,6,1,2,0.0,3,4,1,3,3,0,0.15859247135842883,4,1,4,0.1196307460437076,0,0,1,1,3,1,3,6,0,1,2,0.31029619181946405,4,4,2,0.0,0.0,0.0,0.0,0.0,0,8,4,122000
0,3,0.05885157400266423,1,3,3,4,0,16,2,0,2,8,5,3,3,0.2725,2,4,2,0,3,1,0.27986906710310966,0,1,4,0.2592313489073097,1,0,2,0,2,1,2,6,1,1,1,0.6107193229901269,4,4,2,0.0,0.18647166361974407,0.0,0.0,0.0,0,6,5,372402
5,3,0.06311435181939284,1,0,3,1,0,14,2,0,5,6,5,1,1,0.1575,3,4,1,3,3,3,0.13502454991816695,2,1,4,0.31254709871891484,0,0,2,1,4,1,3,6,1,1,1,0.34908321579689705,4,4,2,0.0,0.1206581352833638,0.0,0.0,0.0,5,8,4,190000
0,3,0.05702400149571151,1,3,3,4,0,4,2,0,2,6,7,0,2,0.0,3,4,1,2,3,1,0.2621931260229133,2,1,4,0.17294649585531274,1,0,1,0,1,1,3,6,1,1,1,0.39774330042313116,4,4,2,0.4772462077012835,0.0,0.0,0.0,0.0,2,8,4,235000
1,4,0.04692794877188062,1,3,3,0,0,17,2,0,2,6,5,1,2,0.0,3,4,0,3,3,3,0.19639934533551556,4,1,0,0.16314996232102486,0,0,1,0,4,1,3,6,0,5,2,0.22002820874471085,1,1,2,0.0,0.0,0.41304347826086957,0.0,0.0,2,8,3,125000
4,3,0.03879501741101685,1,3,3,0,0,7,0,0,0,6,5,1,2,0.0,3,4,0,3,3,3,0.09361702127659575,1,0,1,0.14355689525244913,0,0,1,0,2,1,3,6,0,6,3,0.0,5,5,0,0.0,0.014625228519195612,0.2318840579710145,0.0,0.0,3,8,4,79000
0,3,0.027577181051204748,1,3,3,4,0,12,2,0,2,5,7,3,2,0.0,3,4,1,4,4,4,0.0,4,1,1,0.13300678221552373,0,0,1,0,2,1,3,6,0,5,2,0.4407616361071932,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,109500
5,3,0.050026876066278717,1,3,3,0,0,23,2,0,5,8,5,1,1,0.0525,2,4,2,0,3,3,0.12667757774140753,0,1,4,0.3078372268274303,0,0,2,1,4,1,0,6,1,3,0,0.4795486600846262,4,4,2,0.0,0.13711151736745886,0.0,0.0,0.0,4,6,5,269500
5,1,0.05259295613358573,1,3,3,0,0,21,2,0,5,7,5,1,2,0.0,2,4,2,2,3,3,0.16219312602291328,0,1,4,0.3038809344385833,0,0,2,1,3,1,2,6,1,1,1,0.4781382228490832,4,4,2,0.0,0.24862888482632542,0.0,0.0,0.0,4,8,4,254900
5,3,0.08449835238028464,1,0,1,0,0,8,2,0,5,7,5,1,1,0.28500000000000003,2,4,2,2,3,2,0.22782324058919806,0,1,4,0.400904295403165,1,0,2,1,4,1,2,6,1,1,1,0.40620592383638926,4,4,2,0.278879813302217,0.2413162705667276,0.0,0.3307086614173228,0.0,2,6,5,320000
0,3,0.04589964710556451,1,0,3,1,0,24,2,0,2,6,6,1,2,0.0,3,4,2,2,3,3,0.2016366612111293,4,1,4,0.1691785983421251,0,0,2,0,3,1,3,6,0,1,2,0.3638928067700987,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,162500
5,3,0.05790273201056346,1,0,3,4,0,16,2,0,5,9,5,1,1,0.41500000000000004,2,4,2,0,3,0,0.2572831423895254,0,1,4,0.43971363978899775,1,0,2,1,3,1,0,6,2,3,0,0.5119887165021156,4,4,2,0.4667444574095682,0.0,0.0,0.0,0.0,2,8,4,412500
0,3,0.050863539694781364,1,3,3,0,0,16,2,0,2,7,5,1,1,0.14125000000000001,2,4,2,2,3,2,0.25220949263502457,0,1,4,0.22739261492087415,0,0,2,0,3,1,2,6,1,1,1,0.37517630465444285,4,4,2,0.0,0.12797074954296161,0.0,0.0,0.0,4,6,5,220000
3,3,0.019631213629671178,1,3,3,4,0,17,2,0,1,4,6,1,2,0.0,3,4,1,3,3,3,0.14435351882160394,0,1,4,0.10324039186134137,0,0,1,0,1,1,3,6,0,6,3,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,3,8,4,103200
2,4,0.019163803781345672,1,3,3,0,0,17,2,0,2,6,7,1,2,0.0,3,2,0,3,3,2,0.18805237315875614,2,1,0,0.2415222305953278,0,0,2,0,3,1,2,6,0,5,2,0.15232722143864597,4,4,2,0.0,0.0,0.3315217391304348,0.0,0.0,9,8,4,152000
14,3,0.0411601112435439,1,3,3,4,0,7,2,1,0,5,7,1,2,0.0,3,2,0,3,3,3,0.10540098199672669,2,1,4,0.1923511680482291,1,0,2,0,4,2,3,6,0,6,3,0.0,5,5,2,0.16336056009334887,0.0,0.0,0.0,0.0,8,8,4,127500
0,3,0.04397391853046344,1,0,3,4,0,4,2,0,2,5,5,3,2,0.0,2,4,1,3,3,3,0.26464811783960723,0,1,0,0.2888093443858327,1,0,1,0,2,1,3,6,3,1,0,0.21368124118476728,4,4,2,0.5554259043173861,0.0,0.0,0.0,0.29583333333333334,10,0,4,190000
5,3,0.0432915001519082,1,3,3,4,0,16,2,0,5,8,5,1,3,0.1875,2,4,2,0,3,3,0.2589198036006547,0,1,4,0.34419743782969103,1,0,1,1,3,1,0,6,1,1,0,0.5564174894217208,4,4,2,0.20770128354725786,0.21937842778793418,0.0,0.0,0.0,10,6,5,325624
5,3,0.03245693986772301,1,0,3,4,0,8,2,0,5,7,5,1,2,0.0,2,4,2,2,3,3,0.1374795417348609,0,1,4,0.26111529766390357,0,0,2,1,3,1,2,6,1,1,0,0.31029619181946405,4,4,2,0.11668611435239205,0.08775137111517367,0.0,0.0,0.0,4,8,4,183500
0,3,0.07183621958914674,1,0,3,0,0,23,2,0,2,8,6,3,1,0.408125,2,4,1,2,3,3,0.27594108019639935,4,1,4,0.25866616428033157,0,0,2,1,2,1,3,6,1,1,1,0.3603667136812412,4,4,2,0.6697782963827303,0.1170018281535649,0.0,0.0,0.0,0,8,4,228000
4,4,0.05168618102783425,1,0,3,4,0,17,1,0,0,5,6,1,2,0.0,3,4,1,3,3,3,0.11783960720130934,4,1,4,0.1974378296910324,0,0,1,1,2,1,3,6,0,5,2,0.46544428772919605,4,4,2,0.2765460910151692,0.0,0.0,0.0,0.0,4,8,4,128500
0,3,0.14241978078478112,1,0,3,0,0,12,2,0,2,6,5,3,3,0.07,3,4,1,3,1,1,0.176759410801964,1,1,4,0.2490580256217031,1,0,1,0,3,1,3,6,2,1,0,0.3723554301833568,4,4,1,0.2450408401400233,0.113345521023766,0.0,0.0,0.0,4,8,4,215000
12,3,0.0187244385239197,1,0,3,4,0,22,2,4,5,7,7,1,2,0.0,2,2,2,2,1,3,0.17414075286415714,2,1,4,0.2699698568198945,1,0,2,0,2,1,2,6,1,1,1,0.3554301833568406,2,4,2,0.514585764294049,0.06398537477148081,0.0,0.0,0.0,5,8,4,239000
0,3,0.04158545420552011,1,0,3,4,0,12,2,0,2,6,5,1,0,0.306875,3,4,1,3,3,3,0.22291325695581016,4,1,4,0.19366993217784478,1,0,1,1,3,1,3,6,1,1,2,0.3554301833568406,4,4,2,0.0,0.03656307129798903,0.0,0.0,0.0,5,0,4,163000
0,3,0.05195727873986305,1,0,3,4,0,23,2,0,2,6,5,1,3,0.0825,3,4,1,2,0,3,0.262847790507365,4,1,4,0.2481160512434062,1,0,2,0,3,1,3,3,1,1,0,0.43441466854724964,4,4,2,0.22403733955659275,0.0,0.0,0.0,0.0,10,8,4,184000
0,3,0.0528874243380308,1,3,3,0,0,7,2,0,2,6,7,1,2,0.0,3,4,1,3,1,0,0.19672667757774143,4,1,4,0.3436322532027129,1,0,2,0,4,1,2,6,1,1,2,0.40620592383638926,4,4,2,0.0,0.05301645338208409,0.07065217391304347,0.0,0.0,5,8,4,243000
5,3,0.04080020566033326,1,0,3,0,0,4,2,0,5,6,5,1,1,0.1675,2,4,2,2,3,3,0.188379705400982,4,1,4,0.32516955538809345,0,1,2,1,4,1,3,6,1,1,2,0.36741889985895626,4,4,2,0.0,0.41681901279707495,0.0,0.0,0.4,8,8,4,211000
